,JOB_MATCH,S_NAME,S_AGE,S_GENDER,S_EDUCATION,S_UNDERSTANDING_COMM,S_GETTING_ALONG_PEOPLE,S_LIFE_ACT_HOUSE,S_LIFE_ACT_WORK,S_PARTICIPATE_SOCIETY,S_PREV_EMP,S_TOTAL_EXPERIENCE,JOB_DESCRIPTION,J_LANGUAGE,J_COMMUNICATION,J_PROB_SOLVE,J_ATTEN_VIGIL,J_ADAPT_INTERACT
1675,N,Madhavi Suraj Sankaran,41.0,Male,Primary School,3.0,4.0,3.0,4.0,3.0,0.0,7.0,BPO,N,N,N,Y,N
1676,N,Riddhi Zahir Bhasin,48.0,Female,Primary School,3.0,4.0,3.0,4.0,4.0,0.0,6.0,BPO,N,N,N,Y,N
1677,N,Laveena Kant,27.0,Female,Primary School,3.0,2.0,3.0,4.0,4.0,0.0,1.0,BPO,N,N,N,Y,N
1678,N,Mukti Padmanabhan,41.0,Female,Primary School,2.0,2.0,1.0,4.0,4.0,0.0,7.0,BPO,N,N,N,Y,N
1679,N,Namita Talwar,27.0,Female,Primary School,2.0,1.0,1.0,4.0,4.0,1.0,1.0,BPO,N,N,N,Y,N
1680,N,Radha Chauhan,41.0,Female,Primary School,3.0,1.0,1.0,4.0,3.0,1.0,7.0,BPO,N,N,N,Y,N
1681,N,Vineeta Ujwal Shukla,40.0,Female,Primary School,5.0,1.0,1.0,4.0,3.0,1.0,6.0,BPO,N,N,N,Y,N
1682,N,Padmini Oommen,48.0,Female,Primary School,5.0,1.0,1.0,5.0,2.0,3.0,6.0,BPO,N,N,N,Y,N
1683,N,Radha Bal,40.0,Female,Primary School,3.0,1.0,2.0,3.0,3.0,1.0,7.0,BPO,N,N,N,Y,N
1684,N,Madhavi Dinesh Sunder,27.0,Female,Primary School,4.0,1.0,1.0,3.0,3.0,2.0,2.0,BPO,N,N,N,Y,N
1685,Y,Nancy More,40.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,7.0,BPO,N,N,N,Y,N
1686,Y,Nupoor Vala,40.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,5.0,BPO,N,N,N,Y,N
1687,Y,Devika Aarif Dora,34.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,5.0,BPO,N,N,N,Y,N
1688,Y,Bhairavi Brock Hari,40.0,Female,High School,2.0,3.0,1.0,2.0,2.0,2.0,4.0,BPO,N,N,N,Y,N
1689,Y,Rachel Pranay Naidu,47.0,Female,High School,2.0,3.0,1.0,2.0,2.0,2.0,6.0,BPO,N,N,N,Y,N
1690,N,Padama Harbhajan Mogul,47.0,Female,Primary School,4.0,1.0,1.0,3.0,3.0,2.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1691,N,Anusha Toor,40.0,Female,Primary School,4.0,3.0,1.0,3.0,3.0,2.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1692,N,Vineeta Sushant Butala,27.0,Female,Primary School,4.0,3.0,1.0,3.0,3.0,1.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1693,N,Hema Radhakrishnan,26.0,Female,Primary School,4.0,3.0,1.0,3.0,3.0,1.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1694,N,Nupoor Deep Biyani,48.0,Female,Primary School,3.0,3.0,1.0,3.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1695,N,Radha David Ratta,38.0,Female,Primary School,3.0,3.0,1.0,3.0,2.0,1.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1696,N,Aarushi Kailash Sane,34.0,Male,Primary School,3.0,3.0,3.0,3.0,2.0,1.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1697,N,Julie Luthra,38.0,Female,Primary School,3.0,3.0,2.0,3.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1698,N,Fatima Aarif Nadig,26.0,Female,Primary School,5.0,3.0,2.0,3.0,2.0,1.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1699,N,Nishi Wagle,34.0,Male,Primary School,5.0,3.0,2.0,5.0,2.0,3.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1700,Y,Pamela Dash,38.0,Female,High School,2.0,3.0,1.0,2.0,2.0,3.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1701,Y,Anshula Srinivas,30.0,Female,High School,2.0,3.0,1.0,3.0,2.0,2.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1702,Y,Tejaswani Wafiq Kaur,48.0,Female,High School,2.0,3.0,1.0,3.0,2.0,2.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1703,Y,Aditi Thaman,38.0,Female,High School,2.0,3.0,1.0,3.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1704,Y,Binita Malhotra,48.0,Female,High School,2.0,3.0,1.0,3.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1705,Y,Lata Pradeep Bajwa,38.0,Female,High School,2.0,3.0,3.0,3.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1706,Y,Tejaswani Raj,38.0,Female,High School,2.0,3.0,3.0,3.0,1.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1707,N,Rosey Ramesh,29.0,Female,Primary School,5.0,3.0,2.0,3.0,3.0,1.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1708,N,Lalita Dora,31.0,Female,Primary School,5.0,3.0,2.0,3.0,3.0,2.0,10.0,Super Market Shelf Maintenance,N,N,N,N,Y
1709,N,Monica Pranab Sahota,31.0,Female,Primary School,5.0,3.0,2.0,3.0,3.0,0.0,11.0,Super Market Shelf Maintenance,N,N,N,N,Y
1710,N,Manjari Tabeed Kar,29.0,Male,Primary School,5.0,2.0,2.0,3.0,3.0,0.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1711,N,Leela Mathew,29.0,Female,Primary School,5.0,2.0,2.0,3.0,3.0,0.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1712,N,Amrita Shere,29.0,Female,Primary School,3.0,2.0,2.0,3.0,5.0,0.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1713,N,Hira Guha,31.0,Female,Primary School,3.0,2.0,2.0,5.0,5.0,4.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1714,N,Zeenat Batta,29.0,Female,Primary School,3.0,2.0,4.0,3.0,5.0,1.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1715,N,Nagma Owais Persad,32.0,Female,Primary School,3.0,2.0,4.0,5.0,3.0,6.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1716,N,Nagma Vivek Dhawan,32.0,Female,Primary School,3.0,2.0,4.0,3.0,5.0,0.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1717,N,Meghana Baldev Sinha,29.0,Female,Primary School,2.0,2.0,4.0,3.0,4.0,0.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1718,N,Nupoor Ramroop,47.0,Male,Primary School,2.0,2.0,1.0,4.0,4.0,0.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1719,N,Trishana Mustafa Deshpande,61.0,Female,Primary School,2.0,2.0,1.0,4.0,2.0,5.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1720,N,Gunjan Mishra,34.0,Female,Primary School,2.0,2.0,1.0,4.0,2.0,6.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1721,N,Urmi Mahabir,61.0,Female,Primary School,2.0,2.0,1.0,3.0,3.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1722,Y,Sona Babu,34.0,Female,High School,2.0,3.0,3.0,2.0,1.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1723,Y,Mayawati Kuruvilla,34.0,Male,High School,2.0,2.0,3.0,2.0,1.0,3.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1724,Y,Geetanjali Aadish Saran,45.0,Female,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1725,N,Seema Raghavan Varkey,61.0,Female,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1726,N,Bhaagyasree Gaurav Divan,61.0,Male,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1727,N,Lata Zaad Buch,26.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1728,N,Aruna Dar,61.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1729,N,Neha Sridhar,63.0,Male,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1730,N,Ruchi Elias Gokhale,45.0,Male,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,11.0,Super Market Shelf Maintenance,N,N,N,N,Y
1731,N,Shweta Kothari,45.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,2.0,11.0,Super Market Shelf Maintenance,N,N,N,N,Y
1732,N,Namita Ratti,39.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1733,N,Kamini Ekbal Bedi,26.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1734,N,Nalini Eddie Bhattacharyya,63.0,Female,Undergraduation,1.0,1.0,1.0,1.0,2.0,2.0,11.0,Super Market Shelf Maintenance,N,N,N,N,Y
1735,N,Neela Aadil Chana,39.0,Female,Undergraduation,2.0,1.0,1.0,1.0,2.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1736,Y,Nikita Chand,45.0,Female,High School,2.0,2.0,2.0,2.0,2.0,3.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1737,Y,Neha Bawa,41.0,Female,High School,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1738,Y,Anshula Nigam,29.0,Female,High School,2.0,2.0,2.0,2.0,2.0,3.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1739,Y,Mini Gopal,41.0,Female,High School,2.0,2.0,2.0,3.0,2.0,0.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1740,N,Priyanka Munaf Bir,63.0,Female,High School,2.0,2.0,2.0,3.0,2.0,0.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1741,N,Chhaya Zahir Raghavan,29.0,Female,Primary School,1.0,2.0,1.0,4.0,3.0,0.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1742,N,Shanti Mann,41.0,Female,Primary School,1.0,2.0,2.0,4.0,3.0,0.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1743,N,Rakhi Akhil Agate,45.0,Female,Primary School,1.0,2.0,1.0,4.0,3.0,0.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1744,N,Anshu Ratti,29.0,Female,Primary School,1.0,2.0,1.0,2.0,3.0,1.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1745,N,Aarti Ehsaan Pandit,63.0,Male,Primary School,1.0,2.0,3.0,2.0,2.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1746,N,Kamini Mander,41.0,Female,Primary School,1.0,2.0,3.0,2.0,2.0,1.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1747,N,Babita Sankaran,42.0,Female,Primary School,1.0,1.0,1.0,2.0,2.0,1.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1748,N,Ananya Gupta,42.0,Female,Primary School,1.0,1.0,1.0,2.0,2.0,1.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1749,N,Anusha Dani,37.0,Male,Primary School,3.0,1.0,1.0,2.0,2.0,2.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1750,N,Sona Chaudhry,29.0,Male,Primary School,3.0,1.0,1.0,2.0,2.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1751,N,Indira Rampersaud,31.0,Female,Primary School,3.0,3.0,2.0,2.0,2.0,2.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1752,Y,Jasmin Jacob,20.0,Female,High School,2.0,2.0,2.0,3.0,2.0,1.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1753,Y,Amolika Devendra Memon,45.0,Female,High School,2.0,2.0,3.0,3.0,2.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1754,Y,Nutan Bail,31.0,Female,High School,2.0,2.0,3.0,3.0,2.0,13.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1755,Y,Richa Wagle,31.0,Female,High School,2.0,3.0,3.0,2.0,2.0,3.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1756,Y,Rita Ravel,21.0,Female,High School,2.0,3.0,4.0,2.0,2.0,3.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1757,N,Mona Rege,63.0,Female,High School,2.0,3.0,2.0,2.0,2.0,3.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1758,N,Radhika Taneja,37.0,Female,Primary School,3.0,3.0,2.0,4.0,2.0,3.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1759,N,Babita Munshi,31.0,Female,Primary School,3.0,3.0,2.0,3.0,2.0,3.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1760,N,Alka Ekbal Boase,31.0,Female,Primary School,4.0,3.0,1.0,3.0,2.0,3.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1761,N,Upasana Ramanathan,20.0,Female,Primary School,4.0,3.0,2.0,2.0,3.0,1.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1762,N,Esha Kunda,21.0,Female,Primary School,4.0,3.0,2.0,2.0,3.0,1.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1763,N,Esha Mehra,21.0,Female,Primary School,4.0,3.0,2.0,2.0,3.0,1.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1764,N,Lata Wafiq Maraj,20.0,Female,Primary School,4.0,3.0,1.0,4.0,3.0,0.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1765,N,Samita Vijay,37.0,Female,Primary School,5.0,3.0,2.0,4.0,3.0,0.0,11.0,Super Market Shelf Maintenance,N,N,N,N,Y
1766,N,Vijaya Vani,40.0,Female,Primary School,5.0,3.0,1.0,4.0,3.0,0.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1767,N,Vani jeyakumar,24.0,Female,Undergraduation,2.0,1.0,1.0,1.0,2.0,0.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1768,N,Vairali K,22.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1769,N,Vaishnavi Janani,40.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,9.0,Super Market Shelf Maintenance,N,N,N,N,Y
1770,N,Sujatha Ramani,63.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1771,N,Sujathi rathinam,22.0,Female,Undergraduation,2.0,1.0,1.0,1.0,1.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1772,N,Jitendram,24.0,Male,Undergraduation,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1773,N,Surya Kumari,37.0,Female,Post Graduation,1.0,1.0,2.0,1.0,2.0,4.0,9.0,Super Market Shelf Maintenance,N,N,N,N,Y
1774,N,Soojitha K,63.0,Female,Post Graduation,1.0,1.0,2.0,1.0,3.0,2.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1775,N,Vandhana Vijay,25.0,Female,Post Graduation,2.0,1.0,2.0,1.0,2.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1776,N,Varna Bala,25.0,Female,Post Graduation,2.0,1.0,2.0,1.0,1.0,4.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1777,N,Balambika,24.0,Female,Post Graduation,2.0,1.0,2.0,1.0,1.0,4.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1778,N,Bagheswari,25.0,Female,Undergraduation,1.0,2.0,1.0,1.0,1.0,4.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1779,N,Baghya Lakshmi,24.0,Female,Undergraduation,1.0,2.0,1.0,1.0,1.0,4.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1780,N,Triloka varshini,37.0,Female,Undergraduation,1.0,2.0,1.0,1.0,2.0,4.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1781,N,Varasidhi K,37.0,Female,Primary School,5.0,3.0,1.0,3.0,2.0,4.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1782,N,Megamani,63.0,Female,Primary School,3.0,3.0,2.0,4.0,2.0,1.0,12.0,Super Market Shelf Maintenance,N,N,N,N,Y
1783,N,Chandra Kala,40.0,Female,Primary School,3.0,3.0,2.0,4.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1784,N,Soorya Kala,37.0,Female,Primary School,3.0,3.0,2.0,4.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1785,N,Narendhiran,28.0,Male,Primary School,3.0,3.0,2.0,4.0,3.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1786,N,Manushree R,32.0,Female,Primary School,3.0,3.0,2.0,4.0,3.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1787,N,Kalai Nayagam,28.0,Male,Primary School,3.0,3.0,2.0,3.0,3.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1788,N,Regna Ramya,32.0,Female,Primary School,3.0,2.0,2.0,3.0,3.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1789,Y,Raji Raman,24.0,Female,High School,2.0,3.0,2.0,2.0,2.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1790,Y,Lakshmi Vasantham,28.0,Female,High School,2.0,3.0,2.0,2.0,1.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1791,Y,Vasanthi Vijay,32.0,Female,High School,2.0,3.0,2.0,2.0,1.0,3.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1792,Y,Pradeepan ,19.0,Male,High School,2.0,3.0,2.0,2.0,1.0,3.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1793,Y,Menaka Ravi,24.0,Female,High School,2.0,3.0,2.0,2.0,1.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1794,Y,Suleka Raju,24.0,Female,High School,2.0,3.0,2.0,2.0,1.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1795,Y,Chitra Babu,24.0,Female,High School,2.0,3.0,2.0,2.0,1.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1796,Y,Jeyanthi Natarajan,22.0,Female,High School,3.0,3.0,1.0,2.0,1.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1797,Y,Dayanidhi Kumar,32.0,Female,High School,3.0,3.0,1.0,2.0,1.0,4.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1798,N,Vageswari Kannan,28.0,Female,High School,3.0,3.0,1.0,1.0,1.0,2.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1799,N,Lakshmi Raman,22.0,Female,High School,3.0,3.0,1.0,1.0,2.0,2.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1800,N,Kashi Kumari,22.0,Female,High School,3.0,2.0,1.0,1.0,2.0,2.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1801,N,Manoshi Gupta,28.0,Female,High School,2.0,2.0,1.0,1.0,2.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1802,N,Ravi Kurram,18.0,Male,High School,2.0,2.0,1.0,1.0,2.0,2.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1803,N,Mala Pillai,19.0,Female,High School,1.0,2.0,1.0,1.0,2.0,2.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1804,N,Rose Ramani,20.0,Female,High School,1.0,2.0,1.0,1.0,1.0,2.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1805,N,Velvizhi Iyer,20.0,Female,High School,1.0,2.0,1.0,1.0,1.0,2.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1806,Y,Virat Pratap Nadkarni,30.0,Male,High School,2.0,2.0,3.0,2.0,2.0,1.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1807,Y,Manpreet Date,31.0,Male,High School,2.0,2.0,3.0,2.0,2.0,1.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1808,Y,Amir Meda,32.0,Male,High School,2.0,2.0,3.0,2.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1809,Y,Pradeep Kumar Sarna,33.0,Male,High School,2.0,2.0,3.0,2.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1810,Y,Atul Pratap Brahmbhatt,34.0,Male,High School,2.0,2.0,2.0,2.0,2.0,1.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1811,Y,Baalkrishan Kumar Mann,28.0,Male,High School,2.0,2.0,2.0,2.0,3.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1812,N,Suresh Sid Pradhan,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,1.0,5.0,Super Market Shelf Maintenance,N,N,N,N,Y
1813,N,Lalit Jamshed Meka,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,3.0,10.0,Super Market Shelf Maintenance,N,N,N,N,Y
1814,N,Satish Singh Kata,33.0,Male,Undergraduation,1.0,2.0,2.0,1.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1815,N,Abhinav Bhai Gagrani,35.0,Male,Undergraduation,2.0,2.0,2.0,1.0,2.0,2.0,9.0,Super Market Shelf Maintenance,N,N,N,N,Y
1816,Y,Vijay Pravin Sarma,28.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1817,Y,Umesh Naik,28.0,Male,High School,2.0,2.0,2.0,2.0,3.0,3.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1818,Y,Elias Nadig,35.0,Male,High School,2.0,2.0,2.0,2.0,3.0,3.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1819,Y,Kamlesh Chitranjan Mohan,35.0,Male,High School,3.0,2.0,2.0,2.0,3.0,2.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1820,Y,Karim Upadhyay,35.0,Male,High School,3.0,2.0,2.0,3.0,2.0,2.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1821,Y,Biren Biyani,28.0,Male,High School,3.0,2.0,2.0,3.0,2.0,2.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1822,Y,Balaji Karnik,41.0,Male,High School,3.0,2.0,2.0,3.0,2.0,2.0,7.0,Super Market Shelf Maintenance,N,N,N,N,Y
1823,N,Ghanshyam Natarajan,41.0,Male,Primary School,4.0,3.0,2.0,3.0,3.0,1.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1824,N,Rajendra Mohanty,41.0,Male,Primary School,3.0,4.0,3.0,4.0,3.0,1.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1825,N,Devendra Venkat Kohli,41.0,Male,Primary School,4.0,2.0,3.0,4.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1826,Y,Jaswant Bhai Chohan,41.0,Male,High School,3.0,2.0,2.0,3.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1827,N,Iqbal Bhai Badal,28.0,Male,High School,2.0,4.0,1.0,3.0,2.0,1.0,2.0,Super Market Shelf Maintenance,N,N,N,N,Y
1828,Y,Kalyan Mand,40.0,Male,High School,2.0,3.0,1.0,3.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1829,Y,Naseer Pratap Deo,40.0,Male,High School,2.0,3.0,1.0,3.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1830,Y,Akhil Khalsa,40.0,Male,High School,2.0,3.0,1.0,3.0,2.0,3.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1831,Y,Vijay Swaminathan,28.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1832,Y,Raghavan Bhai Nadkarni,40.0,Male,Undergraduation,2.0,2.0,1.0,2.0,2.0,2.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1833,Y,Atul Prasad Nagarajan,40.0,Male,Undergraduation,2.0,2.0,1.0,2.0,2.0,2.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1834,N,Atul Majumdar,40.0,Male,Undergraduation,1.0,3.0,1.0,2.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1835,N,Bahadur Pratap Dixit,40.0,Male,Undergraduation,1.0,3.0,1.0,2.0,2.0,1.0,6.0,Super Market Shelf Maintenance,N,N,N,N,Y
1836,Y,Jawahar Pranay Sagar,38.0,Male,Undergraduation,2.0,3.0,1.0,2.0,2.0,1.0,11.0,Super Market Shelf Maintenance,N,N,N,N,Y
1837,N,Rahim Dev Sangha,38.0,Male,Undergraduation,2.0,3.0,1.0,1.0,2.0,1.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1838,N,Satish Lal Srinivasan,28.0,Male,Undergraduation,2.0,1.0,1.0,1.0,2.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1839,N,Baldev Tank,38.0,Male,Undergraduation,1.0,1.0,2.0,1.0,2.0,11.0,8.0,Super Market Shelf Maintenance,N,N,N,N,Y
1840,N,Habib Ramesh,28.0,Male,Undergraduation,1.0,1.0,2.0,1.0,2.0,0.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1841,N,Raghavan Dev Seshadri,38.0,Male,Undergraduation,1.0,1.0,2.0,1.0,1.0,0.0,9.0,Super Market Shelf Maintenance,N,N,N,N,Y
1842,N,Naseer Ram,28.0,Male,Undergraduation,1.0,1.0,2.0,1.0,1.0,0.0,1.0,Super Market Shelf Maintenance,N,N,N,N,Y
1843,N,Manpreet Morar,28.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,0.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
1844,N,Chinmay Kumar Vasa,38.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,4.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1845,N,Satishwar Elias Apte,38.0,Male,Undergraduation,2.0,1.0,2.0,1.0,1.0,1.0,3.0,Super Market Shelf Maintenance,N,N,N,N,Y
1846,N,Gauransh Prasad Deshpande,28.0,Male,Post Graduation,1.0,2.0,1.0,2.0,2.0,6.0,4.0,Super Market Shelf Maintenance,N,N,N,N,Y
